Tratamiento ID;Grupo Medico ID;Tratamiento Descripcion
1544;42;"AP. ORTOPÉDICA REMOVIBLE UNIMAXILAR (MILOHIOIDEO): REPOSICIÓN"
1545;42;"AP. ORTOPÉDICA REMOVIBLE UNIMAXILAR (MILOHIOIDEO): RETIRADA"
1546;42;"AP. ORTOPÉDICA: COMPOSTURA O REPARACIÓN"
1547;42;"AP. ORTOPÉDICA: CONTROL"
1548;42;"AP. ORTOPÉDICA: IMPRESIONES"
1549;42;"AP. ORTOPÉDICA: IMPRESIONES DE ARRASTRE DE APARATOLOGÍA"
1550;42;"AP. ORTOPÉDICA: IMPRESIONES DE ARRASTRE DE BANDAS"
1551;42;"AP. ORTOPÉDICA: REGISTRO DE MORDIDA"
1552;42;"AP. ORTOPÉDICA: URGENCIA"
351;38;"ARCO DE ACERO INOXIDABLE AUSTRALIANO: REPOSICIÓN"
352;38;"ARCO DE ACERO INOXIDABLE TEMPLABLE: REPOSICIÓN"
353;38;"ARCO DE ACERO INOXIDABLE: REPOSICIÓN"
354;38;"ARCO DE NIQUEL-TITANIO SUPERELÁSTICO: REPOSICIÓN"
355;38;"ARCO DE NÍQUEL-TITANIO TERMOELÁSTICO: REPOSICIÓN"
356;38;"ARCO DE TITANIO-MOLIBDENO: REPOSICIÓN"
357;38;"BANDA: CEMENTADO"
358;38;"BANDA: PRUEBA"
359;38;"BANDA: RECEMENTADO"
360;38;"BANDA: REPOSICIÓN"
361;38;"BANDA: RETIRADA"
362;38;"BANDA: URGENCIA"
363;38;"BOTÓN AUXILIAR: CEMENTADO"
364;38;"BOTÓN AUXILIAR: CONTROL"
365;38;"BOTÓN AUXILIAR: RECEMENTADO"
366;38;"BOTÓN AUXILIAR: REPOSICIÓN"
367;38;"BOTÓN AUXILIAR: RETIRADA"
368;38;"BOTÓN AUXILIAR: URGENCIA"
369;38;"ELÁSTICOS INTERMAXILARES: CONTROL"
370;38;"ELÁSTICOS INTERMAXILARES: INSTALACIÓN"
371;38;"ELÁSTICOS INTERMAXILARES: REPOSICIÓN"
372;38;"ELÁSTICOS INTERMAXILARES: RETIRADA"
373;38;"ELÁSTICOS INTERMAXILARES: URGENCIA"
374;38;"LEVANTE OCLUSAL: CEMENTADO"
375;38;"LEVANTE OCLUSAL: CONTROL"
376;38;"LEVANTE OCLUSAL: RECEMENTADO"
377;38;"LEVANTE OCLUSAL: RETIRADA"
378;38;"LEVANTE OCLUSAL: URGENCIA"
379;38;"LIGADURAS DE SEPARACIÓN: INSTALACIÓN"
380;38;"LIGADURAS DE SEPARACIÓN: REINSTALACIÓN"
381;38;"LIGADURAS DE SEPARACIÓN: RETIRADA"
382;38;"LIGADURAS DE SEPARACIÓN: URGENCIA"
383;38;"OJAL AUXILIAR: CEMENTADO"
384;38;"OJAL AUXILIAR: CONTROL"
385;38;"OJAL AUXILIAR: RECEMENTADO"
386;38;"OJAL AUXILIAR: REPOSICIÓN"
387;38;"OJAL AUXILIAR: RETIRADA"
388;38;"OJAL AUXILIAR: URGENCIA"
1237;38;"ARCO DE ACERO INOXIDABLE AUSTRALIANO: REPOSICIÓN"
1238;38;"ARCO DE ACERO INOXIDABLE TEMPLABLE: REPOSICIÓN"
1239;38;"ARCO DE ACERO INOXIDABLE: REPOSICIÓN"
1240;38;"ARCO DE NIQUEL-TITANIO SUPERELÁSTICO: REPOSICIÓN"
1241;38;"ARCO DE NÍQUEL-TITANIO TERMOELÁSTICO: REPOSICIÓN"
1242;38;"ARCO DE TITANIO-MOLIBDENO: REPOSICIÓN"
1243;38;"BANDA: CEMENTADO"
1244;38;"BANDA: PRUEBA"
1245;38;"BANDA: RECEMENTADO"
1246;38;"BANDA: REPOSICIÓN"
1247;38;"BANDA: RETIRADA"
1248;38;"BANDA: URGENCIA"
1249;38;"BOTÓN AUXILIAR: CEMENTADO"
1250;38;"BOTÓN AUXILIAR: CONTROL"
1251;38;"BOTÓN AUXILIAR: RECEMENTADO"
1252;38;"BOTÓN AUXILIAR: REPOSICIÓN"
1253;38;"BOTÓN AUXILIAR: RETIRADA"
1254;38;"BOTÓN AUXILIAR: URGENCIA"
1255;38;"ELÁSTICOS INTERMAXILARES: CONTROL"
1256;38;"ELÁSTICOS INTERMAXILARES: INSTALACIÓN"
1257;38;"ELÁSTICOS INTERMAXILARES: REPOSICIÓN"
1258;38;"ELÁSTICOS INTERMAXILARES: RETIRADA"
1259;38;"ELÁSTICOS INTERMAXILARES: URGENCIA"
1260;38;"LEVANTE OCLUSAL: CEMENTADO"
1261;38;"LEVANTE OCLUSAL: CONTROL"
1262;38;"LEVANTE OCLUSAL: RECEMENTADO"
1263;38;"LEVANTE OCLUSAL: REPOSICIÓN"
1264;38;"LEVANTE OCLUSAL: RETIRADA"
1265;38;"LEVANTE OCLUSAL: URGENCIA"
1266;38;"LIGADURAS DE SEPARACIÓN: INSTALACIÓN"
1267;38;"LIGADURAS DE SEPARACIÓN: REINSTALACIÓN"
1268;38;"LIGADURAS DE SEPARACIÓN: RETIRADA"
1269;38;"LIGADURAS DE SEPARACIÓN: URGENCIA"
1270;38;"OJAL AUXILIAR: CEMENTADO"
1271;38;"OJAL AUXILIAR: CONTROL"
1272;38;"OJAL AUXILIAR: RECEMENTADO"
1273;38;"OJAL AUXILIAR: REPOSICIÓN"
1274;38;"OJAL AUXILIAR: RETIRADA"
1275;38;"OJAL AUXILIAR: URGENCIA"
487;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (APARATO DE HERBST): CEMENTADO"
488;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (APARATO DE HERBST): RECEMENTADO"
489;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (APARATO DE HERBST): REPOSICIÓN"
490;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (APARATO DE HERBST): RETIRADA"
491;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (FORSUS BILATERAL): INSTALACIÓN"
492;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (FORSUS BILATERAL): REPOSICIÓN"
493;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (FORSUS BILATERAL): RETIRADA"
494;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (FORSUS UNILATERAL): INSTALACIÓN"
495;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (FORSUS UNILATERAL): REPOSICIÓN"
496;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (FORSUS UNILATERAL): RETIRADA"
497;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (SABBAGH UNIVERSAL SPRING BILATERAL): INSTALACIÓN"
498;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (SABBAGH UNIVERSAL SPRING BILATERAL): REPOSICIÓN"
499;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (SABBAGH UNIVERSAL SPRING BILATERAL): RETIRADA"
500;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (SABBAGH UNIVERSAL SPRING UNILATERAL): INSTALACIÓN"
501;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (SABBAGH UNIVERSAL SPRING UNILATERAL): REPOSICIÓN"
502;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (SABBAGH UNIVERSAL SPRING UNILATERAL): RETIRADA"
503;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-BLOCK): CEMENTADO"
504;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-BLOCK): INSTALACIÓN"
505;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-BLOCK): RECEMENTADO"
506;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-BLOCK): REPOSICIÓN"
507;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-BLOCK): RETIRADA"
508;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-FORCE BILATERAL): INSTALACIÓN"
509;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-FORCE BILATERAL): REPOSICIÓN"
510;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-FORCE BILATERAL): RETIRADA"
511;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-FORCE UNILATERAL): INSTALACIÓN"
512;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-FORCE UNILATERAL): REPOSICIÓN"
513;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-FORCE UNILATERAL): RETIRADA"
514;41;"AP. ORTOPÉDICA FIJA UNIMAXILAR (DISYUNTOR): CEMENTADO"
515;41;"AP. ORTOPÉDICA FIJA UNIMAXILAR (DISYUNTOR): RECEMENTADO"
516;41;"AP. ORTOPÉDICA FIJA UNIMAXILAR (DISYUNTOR): REPOSICIÓN"
517;41;"AP. ORTOPÉDICA FIJA UNIMAXILAR (DISYUNTOR): RETIRADA"
1466;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (APARATO DE HERBST): CEMENTADO"
1467;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (APARATO DE HERBST): RECEMENTADO"
1468;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (APARATO DE HERBST): RENOVACIÓN"
1469;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (APARATO DE HERBST): REPOSICIÓN"
1470;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (APARATO DE HERBST): RETIRADA"
1471;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (FORSUS BILATERAL): INSTALACIÓN"
1472;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (FORSUS BILATERAL): RENOVACIÓN"
1473;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (FORSUS BILATERAL): REPOSICIÓN"
1474;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (FORSUS BILATERAL): RETIRADA"
1475;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (FORSUS UNILATERAL): INSTALACIÓN"
1476;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (FORSUS UNILATERAL): RENOVACIÓN"
1477;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (FORSUS UNILATERAL): REPOSICIÓN"
1478;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (FORSUS UNILATERAL): RETIRADA"
1479;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (SABBAGH UNIVERSAL SPRING BILATERAL): INSTALACIÓN"
1480;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (SABBAGH UNIVERSAL SPRING BILATERAL): RENOVACIÓN"
1481;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (SABBAGH UNIVERSAL SPRING BILATERAL): REPOSICIÓN"
1482;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (SABBAGH UNIVERSAL SPRING BILATERAL): RETIRADA"
1483;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (SABBAGH UNIVERSAL SPRING UNILATERAL): INSTALACIÓN"
1484;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (SABBAGH UNIVERSAL SPRING UNILATERAL): RENOVACIÓN"
1485;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (SABBAGH UNIVERSAL SPRING UNILATERAL): REPOSICIÓN"
1486;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (SABBAGH UNIVERSAL SPRING UNILATERAL): RETIRADA"
1487;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-BLOCK): CEMENTADO"
1488;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-BLOCK): INSTALACIÓN"
1489;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-BLOCK): RECEMENTADO"
1490;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-BLOCK): RENOVACIÓN"
1491;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-BLOCK): REPOSICIÓN"
1492;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-BLOCK): RETIRADA"
1493;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-FORCE BILATERAL): INSTALACIÓN"
1494;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-FORCE BILATERAL): RENOVACIÓN"
1495;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-FORCE BILATERAL): REPOSICIÓN"
1496;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-FORCE BILATERAL): RETIRADA"
1497;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-FORCE UNILATERAL): INSTALACIÓN"
1498;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-FORCE UNILATERAL): RENOVACIÓN"
1499;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-FORCE UNILATERAL): REPOSICIÓN"
1500;41;"AP. ORTOPÉDICA FIJA BIMAXILAR (TWIN-FORCE UNILATERAL): RETIRADA"
1501;41;"AP. ORTOPÉDICA FIJA UNIMAXILAR (DISYUNTOR): CEMENTADO"
1502;41;"AP. ORTOPÉDICA FIJA UNIMAXILAR (DISYUNTOR): RECEMENTADO"
1503;41;"AP. ORTOPÉDICA FIJA UNIMAXILAR (DISYUNTOR): RENOVACIÓN"
1504;41;"AP. ORTOPÉDICA FIJA UNIMAXILAR (DISYUNTOR): REPOSICIÓN"
1505;41;"AP. ORTOPÉDICA FIJA UNIMAXILAR (DISYUNTOR): RETIRADA"
1978;41;"AP. ORTOPÉDICA FIJA UNIMAXILAR (DISYUNTOR): SELLADO DE TORNILLO DE DISYUNCIÓN"
0;3;"OTROS CONCEPTOS"
-1;-1;"_SIN DEFINIR"
1;3;"EXPLORACIÓN GENERAL PACIENTE"
2;3;"PRIMERA VISITA. DIAGNÓSTICO COMPLETO. RX- ESTUDIO"
3;3;"VISITA DE REVISIÓN"
4;3;"VISITA DE URGENCIA"
5;4;"ESTUDIO IMPLANTOLÓGICO: FOTOGRAFÍA + MODELOS+ MONTAJE ARTICULADOR"
6;4;"ESTUDIO IMPLANTOLÓGICO (FOTOGRAFÍA+MODELOS+MONTAJE ARTICULADOR) +TAC"
8;5;"EDUCACIÓN BUCODENTAL"
9;7;"ENSEÑANZA DE TÉCNICAS DE CEPILLADO"
10;7;"FLUORIZACIONES"
11;7;"SELLADO DE FISURAS"
12;3;"HIGIENE DE BOCA. (AMBAS ARCADAS)"
13;7;"TRATAMIENTO CON PROTECTOR BUCAL DEPORTIVO"
14;8;"BLANQUEAMIENTO 1 ARCADA"
15;8;"BLANQUEAMIENTO 2 ARCADAS SIN TRATAMIENTO AMBULATORIO (SOLO KIT CLÍNICA)"
16;14;"CEMENTADO POR DIENTE"
17;7;"DESENSIBILIZANTE POR DIENTE"
18;6;"RX SIMPLE"
19;6;"RX PANORÁMICA/ ORTOPANTOMOGRAFÍA (PRIMERA VISITA)"
20;6;"TAC 1 DIENTE"
21;6;"TAC 1 ARCADA (ESTUDIO)"
22;6;"TAC 2 ARCADAS (ESTUDIO)"
23;6;"TAC  CONDILOS"
24;7;"OBTURACIÓN SIMPLE"
25;7;"OBTURACIÓN COMPUESTA"
26;7;"OBTURACIÓN COMPLEJA O RECONSTRUCCIÓN"
27;8;"REHABILITACIÓN MEDIANTE CARILLAS COMPOSITE"
28;8;"REHABILITACIÓN MEDICANTE CARILLA EMAX - CERÁMICA"
29;8;"RAHABILITACIÓN MEDIANTE CARILLA EMAX - CERÁMICA (TOP)"
30;8;"MOCK UP (UD/DIENTE)"
31;8;"DENTAL CAST (AMBAS ARCADAS)"
32;8;"WAX UP (UD/DIENTE)"
54;16;"INJERTO TEJIDO CONECTIVO"
55;16;"INJERTO LIBRE ENCÍA"
62;11;"REHABILITACIÓN MEDIANTE CORONA PROVISIONAL SOBRE IMPLANTE"
63;11;"REHABILITACIÓN MEDIANTE PRÓTESIS CON REFUERZO (SOBRE DENTADURA LOCATOR)"
64;11;"REHABILITACIÓN MEDIANTE LOCATOR 1 UD"
65;11;"REHABILITACIÓN MEDIANTE LOCATOR 2 UD"
66;11;"REHABILITACIÓN MEDIANTE LOCATOR 3 UD"
67;11;"REHABILITACIÓN MEDIANTE PRÓTESIS CON REFUERZO (SOBRE DENTADURA CON BARRA)"
68;11;"REHABILITACIÓN MEDIANTE PRÓTESIS CON REFUERZO (SOBREDENTADURA CON BARRA) 2 TRAMOS - 1 IMPLANTE"
69;11;"REHABILITACIÓN MEDIANTE PRÓTESIS CON REFUERZO (SOBREDENTADURA CON BARRA) 3 TRAMOS - 2 IMPLANTES"
70;11;"REHABILITACIÓN MEDIANTE PRÓTESIS CON REFUERZO (SOBREDENTADURA CON BARRA) 4 TRAMOS - 3 IMPLANTES"
71;11;"REHABILITACIÓN MEDIANTE PRÓTESIS CON REFUERZO (SOBREDENTADURA CON BARRA) 5 TRAMOS - 4 IMPLANTES"
72;11;"REHABILITACIÓN MEDIANTE CARGA INMEDIATA 4 IMPLANTES (6 MESES GARANTÍA)"
73;10;"INTERFASE CARGA INMEDIATA (UD)"
74;11;"REHABILITACIÓN MEDIANTE HÍBRIDA DEFINITIVA RESINA (ADITAMENTOS/INTERFASE APARTE)"
75;11;"REHABILITACIÓN MEDIANTE HÍBRIDA DEFINITIVA DIENTES PORCELANA (ADITAMENTOS/INTERFASE APARTE)"
76;11;"REHABILITACIÓN MEDIANTE CORONA DEFINITIVA METAL - PORCELANA IMPLANTOSOPORTADA"
77;11;"REHABILITACIÓN MEDIANTE CORONA DEFINITIVA ZIRCONIO O EMPRESS IMPLANTOSOPORTADA"
78;11;"INTERFASE RECTA (UD)"
79;11;"INTERFASE ANGULADA (UD)"
80;12;"REHABILITACIÓN MEDIANTE PRÓTESIS COMPLETA"
81;12;"REHABILITACIÓN MEDIANTE PRÓTESIS PARCIAL RESINA (1 A 6 PIEZAS)"
82;12;"REHABILITACIÓN MEDIANTE PRÓTESIS PARCIAL RESINA (7 O MAS PIEZAS)"
83;12;"REBASE RESINA RÍGIDO"
84;12;"(ADITAMENTOS/INTERFASE APARTE)"
85;12;"REHABILITACIÓN MEDIANTE ESQUELÉTICO PARCIAL (1 A 6 PIEZAS)"
86;12;"REHABILITACIÓN MEDIANTE ESQUELÉTICO PARCIAL (7 O MAS PIEZAS)"
87;12;"AÑADIR PIEZA"
88;12;"AÑADIR GANCHO"
89;7;"PROTECTOR BUCAL TRANSPARENTE"
90;7;"PROTECTOR BUCAL MULTICOLOR"
91;13;"FÉRULA DE DESCARGA (INCLUIDA VISITA+ 3 AJUSTES+ ESCANEADO)"
92;14;"REHABILITACIÓN MEDIANTE CORONA PROVISIONAL CLÍNICA"
93;14;"REHABILITACIÓN MEDIANTE CORONA METAL - PORCELANA FIJA"
94;14;"REHABILITACIÓN MEDIANTE CORONA SIN METAL EMPRESS FIJA"
95;14;"MARYLAND"
96;14;"FERULIZACIÓN (UD)"
97;14;"REHABILITACIÓN MEDIANTE PARCIAL TERMOPLÁSTICO  (1 A 6 PIEZAS) FIJO"
98;14;"REHABILITACIÓN MEDIANTE PARCIAL TERMOPLÁSTICO  (7 O MAS PIEZAS) FIJO"
99;14;"REHABILITACIÓN MEDIANTE CORONA PROVISIONAL LABORATORIO MONOCAPA FIJA"
100;14;"REHABILITACIÓN MEDIANTE CORONA PROVISIONAL LABORATORIO ALTA ESTÉTICA FIJA"
101;14;"FÉRULA DE DESCARGA(INCLUYE FÉRULA+ MONTAJE ARTICULADOR + TRES VISITAS 30 MIN)"
102;6;"TAC ATM"
103;15;"VISITA COMPLETA EXPLORACIÓN"
104;15;"FISIOTERAPIA ATM /HORA"
105;7;"ENDODONCIA 1 C"
110;14;"LEVANTAR CORONA"
111;7;"REENDODONCIA 1 C"
112;7;"ENDODONCIA 2 C"
113;7;"REENDODONCIA 2 C"
114;7;"ENDODONCIA 3 C O MAS"
115;7;"REENDODONCIA 3 C"
116;7;"APICECTOMÍA 1 C"
118;16;"RAR RASPADO Y ALISADO RADICULAR (1 CUADRANTE)"
119;16;"SERIE RADIOGRÁFICA Y SONDAJE PERIODONTAL"
120;16;"REVISIÓN PERIODONCIA EN 15 DÍAS"
121;16;"TARTRECTOMÍA PERIO"
122;10;"ENCERADO DGO Y DENTAL CAST"
123;18;"FÉRULA DE DESCARGA BLANDA: INSTALACIÓN (NO INCLUYE MONTAJE EN ARTICULADOR)"
124;18;"FÉRULA DE DESCARGA BLANDA: REPOSICIÓN (NO INCLUYE MONTAJE EN ARTICULADOR)"
125;18;"FÉRULA DE DESCARGA RIGIDA: INSTALACIÓN (NO INCLUYE MONTAJE EN ARTICULADOR)"
126;18;"FÉRULA DE DESCARGA RÍGIDA: REPOSICIÓN (NO INCLUYE MONTAJE EN ARTICULADOR)"
127;18;"FÉRULA DE NEUROMIORRELAJACIÓN (TIPO MICHIGAN): INSTALACIÓN (NO INCLUYE MONTAJE EN ARTICULADOR)"
128;18;"FÉRULA DE NEUROMIORRELAJACIÓN (TIPO MICHIGAN): REPOSICIÓN (NO INCLUYE MONTAJE EN ARTICULADOR)"
129;18;"FÉRULA: COMPOSTURA"
130;18;"FÉRULA: CONTROL"
131;18;"FÉRULA: IMPRESIONES"
132;18;"FÉRULA: MONTAJE EN ARTICULADOR"
133;18;"FÉRULA: REGISTRO DE MORDIDA"
134;18;"FÉRULA: RETIRADA"
135;18;"FÉRULA: URGENCIA"
136;18;"VISITA NO PROGRAMADA DE CONTROL Y AJUSTE (FÉRULA)"
137;18;"VISITA PROGRAMADA DE CONTROL Y AJUSTE (FÉRULA)"
138;18;"TALLADO SELECTIVO O AJUSTE OCLUSAL"
139;19;"EXODONCIA DE DIENTE PERMANENTE (DIENTE ANQUILOSADO)"
140;19;"EXODONCIA DE DIENTE PERMANENTE (DIENTE ERUPCIONADO)"
141;19;"EXODONCIA DE DIENTE PERMANENTE (DIENTE INCLUIDO O IMPACTADO)"
142;19;"EXODONCIA DE DIENTE PERMANENTE (RESTO RADICULAR)"
143;19;"EXODONCIA DE DIENTE TEMPORAL (DIENTE ANQUILOSADO)"
144;19;"EXODONCIA DE DIENTE TEMPORAL (DIENTE ERUPCIONADO)"
145;19;"EXODONCIA DE DIENTE TEMPORAL (DIENTE INCLUIDO O IMPACTADO)"
146;19;"EXODONCIA DE DIENTE TEMPORAL (RESTO RADICULAR)"
147;20;"CONSULTA DE ORTODONCIA"
148;20;"PRIMERA VISITA DE ORTODONCIA"
149;21;"ESTUDIO DE ATM (INCLUYE DIAGNÓSTICO Y PLANIFICACIÓN DE TRATAMIENTO)"
150;21;"ESTUDIO DE ATM (INCLUYE MONTAJE EN ARTICULADOR, DIAGNÓSTICO Y PLANIFICACIÓN DE TRATAMIENTO)"
151;21;"ESTUDIO DE ORTODONCIA (INCLUYE DIAGNOSTICO Y PLANIFICACIÓN DE TRATAMIENTO)"
152;21;"ESTUDIO DE ORTODONCIA Y CIRUGÍA ORTOGNÁTICA (INCLUYE DIAGNÓSTICO Y PLANIFICACIÓN DE TRATAMIENTO)"
153;21;"EXPLORACIÓN EXTRAORAL"
154;21;"EXPLORACIÓN EXTRAORAL E INTRAORAL"
155;21;"EXPLORACIÓN FUNCIONAL"
156;21;"EXPLORACIÓN INTRAORAL"
157;21;"REESTUDIO DE ATM  (INCLUYE DIAGNÓSTICO Y PLANIFICACIÓN DE TRATAMIENTO)"
158;21;"REESTUDIO DE ATM (INCLUYE MONTAJE EN ARTICULADOR, DIAGNÓSTICO Y PLANIFICACIÓN DE TRATAMIENTO)"
159;21;"REESTUDIO DE ORTODONCIA (INCLUYE DIAGNÓSTICO Y PLANIFICACIÓN DE TRATAMIENTO)"
160;21;"REESTUDIO DE ORTODONCIA Y CIRUGÍA ORTOGNÁTICA (INCLUYE DIAGNÓSTICO Y PLANIFICACIÓN DE TRATAMIENTO)"
161;21;"REEVALUACIÓN DE ATM  (INCLUYE DIAGNÓSTICO Y PLANIFICACIÓN DE TRATAMIENTO)"
162;21;"REEVALUACIÓN DE ORTODONCIA (INCLUYE DIAGNÓSTICO Y PLANIFICACIÓN DE TRATAMIENTO)"
163;21;"REEVALUACIÓN DE ORTODONCIA Y CIRUGÍA ORTOGNÁTICA (INCLUYE DIAGNÓSTICO Y PLANIFICACIÓN DE TRATAMIENTO)"
164;22;"ANÁLISIS CEFALOMÉTRICO"
165;22;"FOTOGRAFÍAS EXTRAORALES"
166;22;"FOTOGRAFÍAS EXTRAORALES E INTRAORALES"
167;22;"FOTOGRAFÍAS INTRAORALES"
168;22;"MODELOS DE ESTUDIO"
169;22;"MONTAJE Y ESTUDIO EN ARTICULADOR SEMIAJUSTABLE"
170;22;"ORTOPANTOMOGRAFÍA"
171;22;"RADIOGRAFÍA DE ALETA DE MORDIDA"
172;22;"RADIOGRAFÍA DE MANO-MUÑECA"
173;22;"RADIOGRAFÍA OCLUSAL"
174;22;"RADIOGRAFÍA PERIAPICAL"
175;22;"REGISTRO DE MORDIDA EN CERA"
176;22;"REGISTRO DE MORDIDA EN SILICONA"
178;22;"SET-UP DE MODELOS: CONFECCIÓN"
179;22;"SET-UP DE MODELOS: IMPRESIONES"
180;22;"TELERRADIOGRAFÍA FRONTAL DE CRÁNEO"
181;22;"TELERRADIOGRAFÍA LATERAL DE CRÁNEO"
213;29;"PRESUPUESTO (ENTREGA)"
214;29;"PRESUPUESTO (FIRMA Y ACEPATACIÓN)"
215;29;"PRESUPUESTO (RECHAZA)"
233;32;"PLAN DE TRATAMIENTO (ENTREGA)"
234;32;"PLAN DE TRATAMIENTO (FIRMA Y ACEPTACIÓN)"
235;32;"PLAN DE TRATAMIENTO (RECHAZA)"
236;32;"RETIRADA DE REGISTROS DIAGNÓSTICOS (ENTREGA)"
237;32;"RETIRADA DE REGISTROS DIAGNÓSTICOS (FIRMA Y ACEPTACIÓN)"
238;32;"REVOCACIÓN DE TRATAMIENTO (ENTREGA)"
239;32;"REVOCACIÓN DE TRATAMIENTO (FIRMA Y ACEPTACIÓN)"
240;32;"SECUENCIA DE TRATAMIENTO (ENTREGA)"
241;32;"SECUENCIA DE TRATAMIENTO (FIRMA Y ACEPTACIÓN)"
242;32;"SECUENCIA DE TRATAMIENTO (RECHAZA)"
243;33;"CHORREADO CON BICARBONATO"
244;33;"EDUCACIÓN Y TÉCNICAS EN HIGIENE ORAL"
245;33;"FLUORIZACIÓN TÓPICA"
246;33;"SELLADOR DE SURCOS Y FISURAS"
247;33;"TARTRECTOMÍA"
248;34;"ACCELEDENT: CONTROL"
249;34;"ACCELEDENT: INSTALACIÓN"
250;34;"ACCELEDENT: REPOSICIÓN"
251;34;"ACCELEDENT: RETINSTALACIÓN"
252;34;"ACCELEDENT: RETIRADA"
253;34;"ACCELEDENT: URGENCIA"
254;34;"CAJA DE AP. REMOVIBLE: INICIAL"
255;34;"CAJA DE AP. REMOVIBLE: REPOSICIÓN"
256;34;"CERA PROTECTORA: INICIAL"
257;34;"CERA PROTECTORA: REPOSICIÓN"
258;34;"JUEGO DE DOS CAJAS DE INVISALIGN: INICIAL"
259;34;"JUEGO DE DOS CAJAS DE INVISALIGN: REPOSICIÓN"
260;35;"RETENEDOR FIJO: CEMENTADO (UNA ARCADA)"
261;35;"RETENEDOR FIJO: COMPOSTURA"
262;35;"RETENEDOR FIJO: CONTROL"
263;35;"RETENEDOR FIJO: IMPRESIONES"
264;35;"RETENEDOR FIJO: RECEMENTADO"
265;35;"RETENEDOR FIJO: REPOSICIÓN (UNA ARCADA)"
266;35;"RETENEDOR FIJO: RETIRADA (UNA ARCADA)"
267;35;"RETENEDOR FIJO: URGENCIA"
268;35;"RETENEDOR REMOVIBLE HAWLEY: INSTALACIÓN (UNA ARCADA)"
269;35;"RETENEDOR REMOVIBLE HAWLEY: REPOSICIÓN (UNA ARCADA)"
270;35;"RETENEDOR REMOVIBLE INVISALIGN VIVERA: INSTALACIÓN (3 UNIDADES, UNA ARCADA)"
